"Date","Price","Open","High","Low","Change %"
"Nov 14, 2022","4.190","4.215","4.234","4.142","-0.02%"
"Nov 13, 2022","4.191","4.191","4.191","4.191","-0.36%"
"Nov 11, 2022","4.206","4.050","4.220","4.034","5.07%"
"Nov 10, 2022","4.003","4.280","4.323","3.994","-6.45%"
"Nov 09, 2022","4.279","4.321","4.407","4.269","-2.28%"
"Nov 08, 2022","4.379","4.510","4.548","4.340","-1.97%"
"Nov 07, 2022","4.467","4.509","4.519","4.406","0.24%"
"Nov 06, 2022","4.457","4.457","4.457","4.457","0.01%"
"Nov 04, 2022","4.456","4.411","4.500","4.357","0.72%"
"Nov 03, 2022","4.424","4.447","4.455","4.350","2.84%"
"Nov 02, 2022","4.302","4.277","4.341","4.131","0.91%"
"Nov 01, 2022","4.263","4.277","4.293","4.131","-1.43%"
"Oct 31, 2022","4.325","4.199","4.327","4.197","4.07%"
"Oct 30, 2022","4.156","4.155","4.156","4.155","0.07%"
"Oct 28, 2022","4.153","4.089","4.255","4.059","2.77%"
"Oct 27, 2022","4.041","4.373","4.456","3.985","-6.65%"
"Oct 26, 2022","4.329","4.374","4.460","4.316","-5.75%"
"Oct 25, 2022","4.593","4.464","4.508","4.356","0.00%"
"Oct 24, 2022","4.593","4.637","4.756","4.554","-5.71%"
"Oct 23, 2022","4.871","4.761","4.871","4.761","2.03%"
"Oct 21, 2022","4.774","4.836","4.899","4.736","0.82%"
"Oct 20, 2022","4.735","4.852","4.870","4.701","-0.48%"
"Oct 19, 2022","4.758","4.725","4.779","4.691","1.75%"
"Oct 18, 2022","4.676","4.681","4.781","4.599","0.00%"
"Oct 17, 2022","4.676","4.728","4.738","4.634","-2.33%"
"Oct 16, 2022","4.787","4.786","4.787","4.786","-0.32%"
"Oct 14, 2022","4.803","4.564","4.813","4.554","1.93%"
"Oct 13, 2022","4.712","4.793","4.870","4.594","-1.77%"
"Oct 12, 2022","4.797","4.712","4.882","4.657","2.09%"
"Oct 11, 2022","4.699","4.719","4.776","4.675","1.42%"
"Oct 10, 2022","4.633","4.768","4.787","4.580","-0.92%"
"Oct 09, 2022","4.676","4.676","4.676","4.676","-0.51%"
"Oct 07, 2022","4.700","4.606","4.734","4.545","4.40%"
"Oct 06, 2022","4.502","4.487","4.543","4.413","1.26%"
"Oct 05, 2022","4.446","4.247","4.480","4.221","5.63%"
"Oct 04, 2022","4.209","4.151","4.220","4.117","0.14%"
"Oct 03, 2022","4.203","4.583","4.595","4.193","-6.77%"
"Sep 30, 2022","4.508","4.543","4.592","4.484","-3.12%"
"Sep 29, 2022","4.653","4.611","4.727","4.611","-2.33%"
"Sep 28, 2022","4.764","4.807","4.927","4.554","5.51%"
"Sep 27, 2022","4.515","4.633","4.770","4.502","0.00%"
"Sep 26, 2022","4.515","4.488","4.526","4.413","3.51%"
"Sep 23, 2022","4.362","4.178","4.367","4.093","4.08%"
"Sep 22, 2022","4.191","4.186","4.206","4.008","1.48%"
"Sep 21, 2022","4.130","4.169","4.169","4.089","-1.43%"
"Sep 20, 2022","4.190","4.089","4.231","4.059","3.51%"
"Sep 19, 2022","4.048","4.004","4.116","3.997","0.58%"
"Sep 17, 2022","4.024","4.024","4.024","4.024","-0.46%"
"Sep 16, 2022","4.043","4.090","4.105","4.021","1.97%"
"Sep 15, 2022","3.965","4.040","4.055","3.963","0.00%"
"Sep 14, 2022","3.965","3.951","4.093","3.945","-0.48%"
