"Date","Price","Open","High","Low","Change %"
"Oct 13, 2022","4.398","4.375","4.420","4.365","0.53%"
"Oct 12, 2022","4.375","4.380","4.408","4.375","-0.11%"
"Oct 11, 2022","4.380","4.275","4.380","4.275","2.46%"
"Oct 10, 2022","4.275","4.178","4.275","4.170","0.43%"
"Oct 09, 2022","4.256","4.206","4.256","4.196","1.88%"
"Oct 07, 2022","4.178","4.065","4.183","4.065","2.78%"
"Oct 06, 2022","4.065","3.943","4.073","3.943","3.09%"
"Oct 05, 2022","3.943","4.080","4.080","3.915","-3.36%"
"Oct 04, 2022","4.080","4.200","4.200","4.058","-2.86%"
"Oct 03, 2022","4.200","4.200","4.200","4.200","-0.64%"
"Oct 02, 2022","4.227","4.247","4.247","4.227","0.17%"
"Sep 30, 2022","4.220","4.183","4.278","4.183","0.88%"
"Sep 29, 2022","4.183","4.303","4.303","4.128","-2.79%"
"Sep 28, 2022","4.303","4.273","4.303","4.263","0.70%"
"Sep 27, 2022","4.273","4.148","4.280","4.145","-0.11%"
"Sep 26, 2022","4.278","4.174","4.280","4.170","3.12%"
"Sep 23, 2022","4.148","3.995","4.198","3.985","2.55%"
"Sep 22, 2022","4.045","3.995","4.070","3.985","1.25%"
"Sep 21, 2022","3.995","3.955","4.023","3.955","1.01%"
"Sep 20, 2022","3.955","4.003","4.003","3.955","-1.20%"
"Sep 19, 2022","4.003","4.030","4.040","4.003","-1.46%"
"Sep 18, 2022","4.063","4.052","4.063","4.052","0.81%"
"Sep 16, 2022","4.030","3.880","4.030","3.880","3.87%"
"Sep 15, 2022","3.880","3.888","3.925","3.880","-0.21%"
"Sep 14, 2022","3.888","3.760","3.900","3.760","3.40%"
